"","0.9058","1.0352","1.2293","1.2940","1.5528","1.8116","2.0704","2.3292","2.5880","2.8468","2.8597","2.8727","2.8856","2.8986","2.9115","2.9244","2.9374","2.9503","2.9633","2.9762",
"400.0000","1.0000","1.0000","1.0000","1.0000","1.0000","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984",
"800.0000","1.0000","1.0000","1.0000","1.0000","1.0000","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984",
"1200.0000","1.0000","1.0000","1.0000","1.0000","1.0000","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984",
"1600.0000","1.0000","1.0000","1.0000","1.0000","1.0000","1.2773","1.3438","1.3008","1.3008","1.3438","1.3438","1.3438","1.3438","1.3438","1.3438","1.3438","1.3438","1.3438","1.3438","1.3438",
"2000.0000","1.0000","1.0000","1.0000","1.0000","1.0000","1.1719","1.1328","1.3008","1.3203","1.2383","1.2383","1.2383","1.2383","1.2383","1.2383","1.2383","1.2383","1.2383","1.2383","1.2383",
"2400.0000","1.0000","1.0000","1.0000","1.0000","1.0000","1.0703","1.1484","1.1914","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594",
"2800.0000","1.0000","1.0000","1.0000","1.0000","1.0508","1.1484","1.1875","1.1992","1.1992","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594",
"3200.0000","1.0000","1.0000","1.0000","1.0000","1.0703","1.1484","1.1992","1.2305","1.2813","1.3203","1.3203","1.3203","1.3203","1.3203","1.3203","1.3203","1.3203","1.3203","1.3203","1.3203",
"3600.0000","1.0000","1.0000","1.0000","1.0313","1.1445","1.1563","1.1758","1.2422","1.3828","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789",
"4000.0000","1.0000","1.0000","1.0000","1.0508","1.1523","1.2031","1.2109","1.2695","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594","1.3594",
"4400.0000","1.0273","1.0352","1.1094","1.1211","1.1992","1.2500","1.3008","1.3594","1.3711","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789",
"4800.0000","1.0273","1.0586","1.1094","1.1172","1.1406","1.2109","1.2500","1.3086","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789",
"5200.0000","1.0820","1.1289","1.1484","1.1680","1.2305","1.2969","1.2734","1.3438","1.3906","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789",
"5600.0000","1.1289","1.1484","1.1641","1.1797","1.2695","1.3398","1.3359","1.3633","1.4102","1.3516","1.3516","1.3516","1.3516","1.3516","1.3516","1.3516","1.3516","1.3516","1.3516","1.3516",
"6000.0000","1.2188","1.2188","1.2500","1.2500","1.3477","1.3711","1.4063","1.4023","1.3711","1.3711","1.3711","1.3711","1.3711","1.3711","1.3711","1.3711","1.3711","1.3711","1.3711","1.3711",
"6400.0000","1.3711","1.3711","1.3477","1.3555","1.3789","1.3750","1.3750","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789",
"6600.0000","1.3711","1.3711","1.3477","1.3555","1.3594","1.3594","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789","1.3789",
"6800.0000","1.3711","1.3711","1.3477","1.3555","1.3594","1.3594","1.4102","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984","1.3984",
"7200.0000","1.3711","1.3711","1.3477","1.3555","1.3594","1.3594","1.4102","1.3984","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906",
"7600.0000","1.3711","1.3711","1.3477","1.3555","1.3594","1.3594","1.4102","1.3984","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906",
"8000.0000","1.3711","1.3711","1.3477","1.3555","1.3594","1.3594","1.4102","1.3984","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906",
"8400.0000","1.3711","1.3711","1.3477","1.3555","1.3594","1.3594","1.4102","1.3984","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906",
"8800.0000","1.3711","1.3711","1.3477","1.3555","1.3594","1.3594","1.4102","1.3984","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906",
"9200.0000","1.3711","1.3711","1.3477","1.3555","1.3594","1.3594","1.4102","1.3984","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906","1.3906",
"",
"Series","Name","Unit",
"Table","Fuel - Open Loop - AVCS Disabled - Target Base (TGV Closed)","AFR_EQ",
"X Axis","CALC LOAD","G_PER_REV",
"Y Axis","RPM","RPM",
