"","0.0000","1.0000","2.0000","3.0000","4.0000","5.0000","6.0000","7.0000",
"","350.0000","350.0000","350.0000","350.0000","350.0000","350.0000","350.0000","350.0000",
"",
"Series","Name","Unit",
"Table","Throttle - Requested Torque - Limits - Requested Torque Limit Per Gear","NM",
"X Axis","null","NONE",
